id,condtn,int_corr,samerace,match,race_m,race_w,field_cd_m,field_cd_w,undergra_m,undergra_w,imprace_m,imprace_w,imprelig_m,imprelig_w,zipcode_m,zipcode_w,goal_m,goal_w,date_m,date_w,go_out_m,go_out_w,career_c_m,career_c_w,from_c_m,from_c_w,sports_m,sports_w,tvsports_m,tvsports_w,exercise_m,exercise_w,dining_m,dining_w,museums_m,museums_w,art_m,art_w,hiking_m,hiking_w,gaming_m,gaming_w,clubbing_m,clubbing_w,reading_m,reading_w,tv_m,tv_w,theater_m,theater_w,movies_m,movies_w,concerts_m,concerts_w,music_m,music_w,shopping_m,shopping_w,yoga_m,yoga_w,exphappy_m,exphappy_w,attr1_1_m,attr1_1_w,sinc1_1_m,sinc1_1_w,intel1_1_m,intel1_1_w,fun1_1_m,fun1_1_w,amb1_1_m,amb1_1_w,shar1_1_m,shar1_1_w,attr2_1_m,attr2_1_w,sinc2_1_m,sinc2_1_w,intel2_1_m,intel2_1_w,fun2_1_m,fun2_1_w,amb2_1_m,amb2_1_w,shar2_1_m,shar2_1_w,attr3_1_m,attr3_1_w,sinc3_1_m,sinc3_1_w,fun3_1_m,fun3_1_w,intel3_1_m,intel3_1_w,amb3_1_m,amb3_1_w,dec_m,dec_w,attr_m,attr_w,sinc_m,sinc_w,intel_m,intel_w,fun_m,fun_w,amb_m,amb_w,shar_m,shar_w,like_m,like_w,prob_m,prob_w,met_m,met_w
"(537, 527)",2,0.62,0,0,4.0,6.0,5.0,11.0,1,1.0,7.0,5.0,1.0,5.0,91789.0,90034.0,1.0,1.0,5.0,4.0,1.0,3.0,1.0,11.0,188.0,40.0,6.0,5.0,6.0,5.0,7.0,1.0,10.0,8.0,8.0,7.0,8.0,7.0,3.0,6.0,3.0,2.0,6.0,7.0,10.0,6.0,8.0,6.0,10.0,8.0,10.0,7.0,10.0,8.0,10.0,8.0,10.0,7.0,1.0,6.0,7.0,1.0,20.0,50.0,5.0,20.0,25.0,10.0,25.0,5.0,5.0,10.0,20.0,5.0,15.0,70.0,10.0,5.0,15.0,5.0,25.0,5.0,15.0,10.0,25.0,5.0,7.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,7.0,10.0,0,0,5.0,5.0,7.0,5.0,7.0,8.0,7.0,6.0,4.0,8.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,2.0
"(538, 527)",2,-0.3,0,0,2.0,6.0,5.0,11.0,1,1.0,1.0,5.0,1.0,5.0,12563.0,90034.0,1.0,1.0,4.0,4.0,2.0,3.0,7.0,11.0,22.0,40.0,8.0,5.0,2.0,5.0,8.0,1.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,2.0,6.0,7.0,8.0,6.0,5.0,6.0,4.0,8.0,6.0,7.0,3.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,1.0,50.0,50.0,0.0,20.0,10.0,10.0,30.0,5.0,0.0,10.0,10.0,5.0,40.0,70.0,20.0,5.0,0.0,5.0,30.0,5.0,10.0,10.0,0.0,5.0,7.0,10.0,8.0,10.0,9.0,10.0,8.0,10.0,8.0,10.0,0,0,4.0,6.0,4.0,6.0,5.0,8.0,3.0,9.0,4.0,8.0,3.0,5.0,4.0,4.0,3.0,4.0,0.0,2.0
"(539, 527)",2,0.13,0,0,2.0,6.0,1.0,11.0,1,1.0,6.0,5.0,6.0,5.0,7078.0,90034.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,11.0,176.0,40.0,8.0,5.0,9.0,5.0,8.0,1.0,9.0,8.0,9.0,7.0,9.0,7.0,4.0,6.0,6.0,2.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,1.0,30.0,50.0,10.0,20.0,20.0,10.0,15.0,5.0,15.0,10.0,10.0,5.0,20.0,70.0,15.0,5.0,20.0,5.0,15.0,5.0,25.0,10.0,5.0,5.0,8.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,5.0,5.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,2.0,7.0,7.0,5.0,3.0,0.0,2.0
"(540, 527)",2,0.34,0,0,2.0,6.0,5.0,11.0,1,1.0,5.0,5.0,1.0,5.0,0.0,90034.0,1.0,1.0,7.0,4.0,4.0,3.0,2.0,11.0,163.0,40.0,6.0,5.0,4.0,5.0,4.0,1.0,5.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,9.0,2.0,6.0,7.0,7.0,6.0,4.0,6.0,9.0,8.0,9.0,7.0,9.0,8.0,9.0,8.0,6.0,7.0,3.0,6.0,7.0,1.0,20.0,50.0,15.0,20.0,20.0,10.0,20.0,5.0,15.0,10.0,10.0,5.0,20.0,70.0,30.0,5.0,10.0,5.0,20.0,5.0,10.0,10.0,10.0,5.0,5.0,10.0,7.0,10.0,6.0,10.0,5.0,10.0,7.0,10.0,0,0,5.0,3.0,5.0,5.0,6.0,6.0,3.0,2.0,5.0,8.0,2.0,1.0,3.0,2.0,4.0,3.0,0.0,2.0
"(541, 527)",2,0.2,0,0,4.0,6.0,5.0,11.0,1,1.0,2.0,5.0,2.0,5.0,10024.0,90034.0,3.0,1.0,7.0,4.0,3.0,3.0,7.0,11.0,92.0,40.0,10.0,5.0,10.0,5.0,7.0,1.0,8.0,8.0,3.0,7.0,5.0,7.0,4.0,6.0,3.0,2.0,8.0,7.0,3.0,6.0,10.0,6.0,5.0,8.0,10.0,7.0,10.0,8.0,9.0,8.0,9.0,7.0,3.0,6.0,7.0,1.0,40.0,50.0,30.0,20.0,0.0,10.0,20.0,5.0,0.0,10.0,10.0,5.0,10.0,70.0,25.0,5.0,25.0,5.0,20.0,5.0,10.0,10.0,10.0,5.0,8.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,8.0,10.0,0,0,4.0,3.0,9.0,7.0,8.0,7.0,6.0,2.0,7.0,8.0,5.0,2.0,3.0,5.0,1.0,3.0,0.0,2.0
"(542, 527)",2,0.36,0,0,4.0,6.0,5.0,11.0,1,1.0,7.0,5.0,1.0,5.0,8805.0,90034.0,2.0,1.0,5.0,4.0,3.0,3.0,7.0,11.0,88.0,40.0,4.0,5.0,7.0,5.0,6.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,1.0,6.0,8.0,2.0,8.0,7.0,9.0,6.0,8.0,6.0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,6.0,6.0,8.0,1.0,25.0,50.0,15.0,20.0,20.0,10.0,20.0,5.0,10.0,10.0,10.0,5.0,30.0,70.0,20.0,5.0,10.0,5.0,20.0,5.0,5.0,10.0,15.0,5.0,8.0,10.0,9.0,10.0,8.0,10.0,8.0,10.0,9.0,10.0,0,0,1.0,4.0,7.0,4.0,6.0,8.0,5.0,2.0,2.0,7.0,2.0,2.0,6.0,1.0,2.0,2.0,0.0,2.0
"(543, 527)",2,0.13,0,0,4.0,6.0,5.0,11.0,1,1.0,9.0,5.0,6.0,5.0,95831.0,90034.0,1.0,1.0,7.0,4.0,2.0,3.0,5.0,11.0,182.0,40.0,8.0,5.0,8.0,5.0,5.0,1.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,6.0,9.0,2.0,8.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,3.0,6.0,8.0,1.0,20.0,50.0,16.0,20.0,16.0,10.0,17.0,5.0,16.0,10.0,15.0,5.0,20.0,70.0,16.0,5.0,16.0,5.0,17.0,5.0,16.0,10.0,15.0,5.0,7.0,10.0,9.0,10.0,9.0,10.0,8.0,10.0,9.0,10.0,0,0,6.0,5.0,8.0,6.0,8.0,8.0,7.0,5.0,8.0,8.0,5.0,2.0,5.0,4.0,5.0,3.0,0.0,2.0
"(544, 527)",2,0.17,0,0,4.0,6.0,5.0,11.0,1,1.0,3.0,5.0,8.0,5.0,94121.0,90034.0,1.0,1.0,7.0,4.0,3.0,3.0,4.0,11.0,184.0,40.0,3.0,5.0,4.0,5.0,3.0,1.0,10.0,8.0,7.0,7.0,8.0,7.0,5.0,6.0,14.0,2.0,9.0,7.0,2.0,6.0,10.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,10.0,7.0,3.0,6.0,5.0,1.0,15.0,50.0,25.0,20.0,20.0,10.0,10.0,5.0,10.0,10.0,20.0,5.0,20.0,70.0,20.0,5.0,10.0,5.0,20.0,5.0,10.0,10.0,20.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,0,0,5.0,5.0,5.0,4.0,5.0,8.0,5.0,5.0,5.0,9.0,5.0,2.0,5.0,5.0,4.0,2.0,0.0,2.0
"(545, 527)",2,0.06,0,0,2.0,6.0,5.0,11.0,1,1.0,7.0,5.0,1.0,5.0,10027.0,90034.0,1.0,1.0,7.0,4.0,2.0,3.0,4.0,11.0,145.0,40.0,10.0,5.0,2.0,5.0,2.0,1.0,5.0,8.0,5.0,7.0,4.0,7.0,7.0,6.0,5.0,2.0,4.0,7.0,7.0,6.0,4.0,6.0,3.0,8.0,4.0,7.0,5.0,8.0,5.0,8.0,2.0,7.0,1.0,6.0,6.0,1.0,20.0,50.0,20.0,20.0,20.0,10.0,20.0,5.0,10.0,10.0,10.0,5.0,20.0,70.0,20.0,5.0,10.0,5.0,20.0,5.0,25.0,10.0,5.0,5.0,8.0,10.0,8.0,10.0,8.0,10.0,9.0,10.0,6.0,10.0,0,0,,,,,,,,,,,,,,,,,,
"(546, 527)",2,0.05,0,0,2.0,6.0,8.0,11.0,1,1.0,3.0,5.0,4.0,5.0,16146.0,90034.0,2.0,1.0,4.0,4.0,1.0,3.0,7.0,11.0,72.0,40.0,10.0,5.0,5.0,5.0,8.0,1.0,10.0,8.0,4.0,7.0,3.0,7.0,5.0,6.0,1.0,2.0,1.0,7.0,2.0,6.0,4.0,6.0,3.0,8.0,6.0,7.0,3.0,8.0,9.0,8.0,10.0,7.0,6.0,6.0,8.0,1.0,35.0,50.0,10.0,20.0,20.0,10.0,25.0,5.0,5.0,10.0,5.0,5.0,30.0,70.0,10.0,5.0,10.0,5.0,30.0,5.0,10.0,10.0,10.0,5.0,9.0,10.0,8.0,10.0,10.0,10.0,8.0,10.0,7.0,10.0,1,0,5.0,6.0,6.0,5.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,2.0,6.0,6.0,6.0,5.0,0.0,2.0
"(547, 527)",2,0.32,0,0,2.0,6.0,8.0,11.0,1,1.0,1.0,5.0,1.0,5.0,,90034.0,2.0,1.0,3.0,4.0,1.0,3.0,7.0,11.0,125.0,40.0,9.0,5.0,6.0,5.0,9.0,1.0,7.0,8.0,8.0,7.0,8.0,7.0,2.0,6.0,2.0,2.0,8.0,7.0,9.0,6.0,4.0,6.0,9.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,6.0,7.0,5.0,6.0,6.0,1.0,25.0,50.0,20.0,20.0,20.0,10.0,20.0,5.0,0.0,10.0,15.0,5.0,25.0,70.0,20.0,5.0,10.0,5.0,25.0,5.0,15.0,10.0,5.0,5.0,7.0,10.0,9.0,10.0,8.0,10.0,8.0,10.0,8.0,10.0,0,0,6.0,4.0,6.0,4.0,5.0,6.0,4.0,4.0,3.0,5.0,1.0,3.0,6.0,4.0,2.0,2.0,0.0,2.0
"(548, 527)",2,0.09,0,0,2.0,6.0,8.0,11.0,1,1.0,8.0,5.0,8.0,5.0,50354.0,90034.0,1.0,1.0,6.0,4.0,1.0,3.0,7.0,11.0,74.0,40.0,10.0,5.0,8.0,5.0,4.0,1.0,10.0,8.0,3.0,7.0,2.0,7.0,2.0,6.0,5.0,2.0,1.0,7.0,9.0,6.0,6.0,6.0,4.0,8.0,6.0,7.0,7.0,8.0,10.0,8.0,4.0,7.0,1.0,6.0,7.0,1.0,40.0,50.0,10.0,20.0,20.0,10.0,10.0,5.0,0.0,10.0,20.0,5.0,30.0,70.0,20.0,5.0,20.0,5.0,0.0,5.0,10.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2.0,7.0,5.0,5.0,5.0,8.0,3.0,6.0,2.0,8.0,1.0,2.0,3.0,5.0,4.0,2.0,0.0,2.0
"(549, 527)",2,0.45,0,0,2.0,6.0,8.0,11.0,1,1.0,2.0,5.0,3.0,5.0,136.0,90034.0,1.0,1.0,7.0,4.0,1.0,3.0,7.0,11.0,96.0,40.0,8.0,5.0,5.0,5.0,6.0,1.0,9.0,8.0,7.0,7.0,7.0,7.0,4.0,6.0,8.0,2.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,10.0,8.0,10.0,8.0,8.0,7.0,2.0,6.0,5.0,1.0,20.0,50.0,20.0,20.0,20.0,10.0,20.0,5.0,0.0,10.0,20.0,5.0,35.0,70.0,10.0,5.0,10.0,5.0,15.0,5.0,20.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,8.0,10.0,9.0,10.0,9.0,10.0,1,0,5.0,4.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,4.0,6.0,6.0,5.0,3.0,0.0,2.0
"(550, 527)",2,0.49,0,0,2.0,6.0,8.0,11.0,1,1.0,5.0,5.0,6.0,5.0,,90034.0,2.0,1.0,4.0,4.0,1.0,3.0,7.0,11.0,217.0,40.0,5.0,5.0,3.0,5.0,5.0,1.0,9.0,8.0,7.0,7.0,8.0,7.0,3.0,6.0,3.0,2.0,8.0,7.0,8.0,6.0,3.0,6.0,7.0,8.0,7.0,7.0,4.0,8.0,6.0,8.0,6.0,7.0,3.0,6.0,7.0,1.0,30.0,50.0,3.0,20.0,30.0,10.0,30.0,5.0,3.0,10.0,4.0,5.0,20.0,70.0,3.0,5.0,30.0,5.0,30.0,5.0,13.0,10.0,4.0,5.0,7.0,10.0,7.0,10.0,7.0,10.0,7.0,10.0,7.0,10.0,0,0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,7.0,4.0,2.0,5.0,4.0,3.0,3.0,0.0,2.0
"(551, 527)",2,0.29,0,0,1.0,6.0,8.0,11.0,1,1.0,2.0,5.0,1.0,5.0,11570.0,90034.0,1.0,1.0,6.0,4.0,3.0,3.0,7.0,11.0,105.0,40.0,6.0,5.0,1.0,5.0,7.0,1.0,6.0,8.0,7.0,7.0,3.0,7.0,2.0,6.0,1.0,2.0,7.0,7.0,10.0,6.0,2.0,6.0,5.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,1.0,6.0,3.0,1.0,40.0,50.0,20.0,20.0,20.0,10.0,20.0,5.0,0.0,10.0,0.0,5.0,60.0,70.0,0.0,5.0,0.0,5.0,40.0,5.0,0.0,10.0,0.0,5.0,7.0,10.0,8.0,10.0,3.0,10.0,8.0,10.0,5.0,10.0,0,0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,4.0,6.0,8.0,1.0,3.0,1.0,1.0
"(552, 527)",2,0.71,0,0,2.0,6.0,18.0,11.0,1,1.0,1.0,5.0,1.0,5.0,78110.0,90034.0,1.0,1.0,2.0,4.0,1.0,3.0,15.0,11.0,70.0,40.0,8.0,5.0,2.0,5.0,5.0,1.0,10.0,8.0,10.0,7.0,10.0,7.0,7.0,6.0,1.0,2.0,9.0,7.0,8.0,6.0,3.0,6.0,7.0,8.0,9.0,7.0,10.0,8.0,10.0,8.0,7.0,7.0,3.0,6.0,10.0,1.0,70.0,50.0,0.0,20.0,15.0,10.0,15.0,5.0,0.0,10.0,0.0,5.0,50.0,70.0,0.0,5.0,0.0,5.0,30.0,5.0,0.0,10.0,20.0,5.0,8.0,10.0,7.0,10.0,6.0,10.0,7.0,10.0,7.0,10.0,0,0,4.0,6.0,6.0,3.0,8.0,7.0,4.0,3.0,4.0,7.0,,2.0,4.0,2.0,4.0,2.0,0.0,2.0
"(531, 528)",2,0.34,0,0,4.0,3.0,5.0,11.0,1,1.0,5.0,8.0,1.0,7.0,11572.0,10029.0,2.0,2.0,7.0,6.0,2.0,1.0,2.0,11.0,14.0,133.0,10.0,5.0,10.0,8.0,6.0,4.0,6.0,2.0,10.0,2.0,10.0,2.0,10.0,8.0,6.0,6.0,6.0,2.0,6.0,2.0,10.0,2.0,10.0,3.0,10.0,7.0,8.0,3.0,10.0,3.0,1.0,2.0,6.0,2.0,7.0,4.0,15.0,40.0,30.0,10.0,20.0,30.0,20.0,10.0,10.0,10.0,5.0,,30.0,55.0,30.0,5.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,10.0,9.0,10.0,6.0,6.0,8.0,10.0,8.0,10.0,8.0,0,0,5.0,1.0,10.0,5.0,10.0,8.0,5.0,1.0,5.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0
"(532, 528)",2,0.12,0,0,4.0,3.0,5.0,11.0,1,1.0,8.0,8.0,3.0,7.0,94536.0,10029.0,1.0,2.0,2.0,6.0,2.0,1.0,5.0,11.0,40.0,133.0,7.0,5.0,8.0,8.0,6.0,4.0,8.0,2.0,6.0,2.0,4.0,2.0,4.0,8.0,8.0,6.0,6.0,2.0,9.0,2.0,7.0,2.0,6.0,3.0,8.0,7.0,6.0,3.0,7.0,3.0,5.0,2.0,2.0,2.0,6.0,4.0,25.0,40.0,20.0,10.0,20.0,30.0,20.0,10.0,5.0,10.0,10.0,,20.0,55.0,20.0,5.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,9.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,1,0,4.0,1.0,7.0,5.0,7.0,8.0,7.0,1.0,6.0,9.0,6.0,1.0,7.0,1.0,3.0,1.0,0.0,2.0
"(533, 528)",2,0.18,0,0,2.0,3.0,5.0,11.0,1,1.0,1.0,8.0,1.0,7.0,26223.0,10029.0,2.0,2.0,6.0,6.0,2.0,1.0,2.0,11.0,76.0,133.0,7.0,5.0,3.0,8.0,5.0,4.0,7.0,2.0,5.0,2.0,5.0,2.0,7.0,8.0,2.0,6.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,3.0,7.0,7.0,6.0,3.0,7.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,25.0,40.0,25.0,10.0,25.0,30.0,13.0,10.0,12.0,10.0,0.0,,25.0,55.0,15.0,5.0,15.0,10.0,15.0,10.0,15.0,10.0,15.0,10.0,8.0,9.0,9.0,6.0,8.0,8.0,9.0,8.0,9.0,8.0,0,0,6.0,3.0,8.0,2.0,7.0,2.0,8.0,3.0,,2.0,,1.0,7.0,2.0,5.0,2.0,0.0,2.0
"(534, 528)",2,0.11,0,0,6.0,3.0,5.0,11.0,1,1.0,1.0,8.0,1.0,7.0,,10029.0,3.0,2.0,5.0,6.0,6.0,1.0,5.0,11.0,16.0,133.0,7.0,5.0,9.0,8.0,3.0,4.0,9.0,2.0,9.0,2.0,8.0,2.0,6.0,8.0,7.0,6.0,7.0,2.0,7.0,2.0,3.0,2.0,6.0,3.0,7.0,7.0,8.0,3.0,7.0,3.0,4.0,2.0,1.0,2.0,9.0,4.0,30.0,40.0,30.0,10.0,30.0,30.0,5.0,10.0,2.0,10.0,3.0,,25.0,55.0,25.0,5.0,25.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,7.0,9.0,9.0,6.0,8.0,8.0,9.0,8.0,5.0,8.0,1,0,7.0,2.0,6.0,2.0,7.0,1.0,6.0,2.0,7.0,2.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,2.0
"(535, 528)",2,-0.43,0,0,2.0,3.0,10.0,11.0,1,1.0,5.0,8.0,6.0,7.0,19380.0,10029.0,1.0,2.0,5.0,6.0,3.0,1.0,2.0,11.0,117.0,133.0,4.0,5.0,3.0,8.0,4.0,4.0,7.0,2.0,7.0,2.0,6.0,2.0,2.0,8.0,8.0,6.0,8.0,2.0,8.0,2.0,6.0,2.0,6.0,3.0,9.0,7.0,8.0,3.0,9.0,3.0,5.0,2.0,6.0,2.0,6.0,4.0,23.0,40.0,14.0,10.0,19.0,30.0,16.0,10.0,10.0,10.0,18.0,,20.0,55.0,15.0,5.0,15.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,6.0,9.0,7.0,6.0,6.0,8.0,7.0,8.0,5.0,8.0,0,0,6.0,2.0,8.0,2.0,7.0,7.0,6.0,1.0,8.0,8.0,5.0,1.0,6.0,1.0,4.0,1.0,0.0,2.0
"(536, 528)",2,-0.54,0,0,2.0,3.0,2.0,11.0,1,1.0,1.0,8.0,1.0,7.0,80131.0,10029.0,1.0,2.0,5.0,6.0,2.0,1.0,7.0,11.0,96.0,133.0,7.0,5.0,3.0,8.0,5.0,4.0,8.0,2.0,7.0,2.0,7.0,2.0,3.0,8.0,2.0,6.0,7.0,2.0,8.0,2.0,6.0,2.0,4.0,3.0,9.0,7.0,7.0,3.0,9.0,3.0,7.0,2.0,1.0,2.0,8.0,4.0,30.0,40.0,20.0,10.0,20.0,30.0,20.0,10.0,10.0,10.0,0.0,,30.0,55.0,5.0,5.0,10.0,10.0,20.0,10.0,30.0,10.0,5.0,10.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,6.0,1.0,8.0,2.0,7.0,3.0,6.0,2.0,7.0,2.0,4.0,1.0,7.0,1.0,3.0,1.0,0.0,2.0
"(537, 528)",2,-0.58,0,0,4.0,3.0,5.0,11.0,1,1.0,7.0,8.0,1.0,7.0,91789.0,10029.0,1.0,2.0,5.0,6.0,1.0,1.0,1.0,11.0,188.0,133.0,6.0,5.0,6.0,8.0,7.0,4.0,10.0,2.0,8.0,2.0,8.0,2.0,3.0,8.0,3.0,6.0,6.0,2.0,10.0,2.0,8.0,2.0,10.0,3.0,10.0,7.0,10.0,3.0,10.0,3.0,10.0,2.0,1.0,2.0,7.0,4.0,20.0,40.0,5.0,10.0,25.0,30.0,25.0,10.0,5.0,10.0,20.0,,15.0,55.0,10.0,5.0,15.0,10.0,25.0,10.0,15.0,10.0,25.0,10.0,7.0,9.0,9.0,6.0,9.0,8.0,9.0,8.0,7.0,8.0,0,0,,2.0,,2.0,,2.0,,4.0,,1.0,,1.0,,1.0,,1.0,,2.0
"(538, 528)",2,-0.15,0,0,2.0,3.0,5.0,11.0,1,1.0,1.0,8.0,1.0,7.0,12563.0,10029.0,1.0,2.0,4.0,6.0,2.0,1.0,7.0,11.0,22.0,133.0,8.0,5.0,2.0,8.0,8.0,4.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,8.0,8.0,6.0,6.0,2.0,8.0,2.0,5.0,2.0,4.0,3.0,6.0,7.0,3.0,3.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,4.0,50.0,40.0,0.0,10.0,10.0,30.0,30.0,10.0,0.0,10.0,10.0,,40.0,55.0,20.0,5.0,0.0,10.0,30.0,10.0,10.0,10.0,0.0,10.0,7.0,9.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,8.0,0,0,,2.0,,4.0,,3.0,,6.0,,1.0,,2.0,,2.0,,2.0,,2.0
"(539, 528)",2,-0.24,0,0,2.0,3.0,1.0,11.0,1,1.0,6.0,8.0,6.0,7.0,7078.0,10029.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,11.0,176.0,133.0,8.0,5.0,9.0,8.0,8.0,4.0,9.0,2.0,9.0,2.0,9.0,2.0,4.0,8.0,6.0,6.0,8.0,2.0,8.0,2.0,6.0,2.0,7.0,3.0,9.0,7.0,7.0,3.0,7.0,3.0,7.0,2.0,6.0,2.0,7.0,4.0,30.0,40.0,10.0,10.0,20.0,30.0,15.0,10.0,15.0,10.0,10.0,,20.0,55.0,15.0,5.0,20.0,10.0,15.0,10.0,25.0,10.0,5.0,10.0,8.0,9.0,8.0,6.0,9.0,8.0,10.0,8.0,10.0,8.0,0,0,4.0,1.0,6.0,2.0,6.0,2.0,10.0,2.0,9.0,1.0,7.0,1.0,7.0,1.0,4.0,1.0,0.0,2.0
"(540, 528)",2,0.1,0,0,2.0,3.0,5.0,11.0,1,1.0,5.0,8.0,1.0,7.0,0.0,10029.0,1.0,2.0,7.0,6.0,4.0,1.0,2.0,11.0,163.0,133.0,6.0,5.0,4.0,8.0,4.0,4.0,5.0,2.0,7.0,2.0,8.0,2.0,8.0,8.0,9.0,6.0,6.0,2.0,7.0,2.0,4.0,2.0,9.0,3.0,9.0,7.0,9.0,3.0,9.0,3.0,6.0,2.0,3.0,2.0,7.0,4.0,20.0,40.0,15.0,10.0,20.0,30.0,20.0,10.0,15.0,10.0,10.0,,20.0,55.0,30.0,5.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,5.0,9.0,7.0,6.0,6.0,8.0,5.0,8.0,7.0,8.0,0,0,6.0,1.0,7.0,3.0,7.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,6.0,1.0,3.0,1.0,0.0,2.0
"(541, 528)",2,0.08,0,0,4.0,3.0,5.0,11.0,1,1.0,2.0,8.0,2.0,7.0,10024.0,10029.0,3.0,2.0,7.0,6.0,3.0,1.0,7.0,11.0,92.0,133.0,10.0,5.0,10.0,8.0,7.0,4.0,8.0,2.0,3.0,2.0,5.0,2.0,4.0,8.0,3.0,6.0,8.0,2.0,3.0,2.0,10.0,2.0,5.0,3.0,10.0,7.0,10.0,3.0,9.0,3.0,9.0,2.0,3.0,2.0,7.0,4.0,40.0,40.0,30.0,10.0,0.0,30.0,20.0,10.0,0.0,10.0,10.0,,10.0,55.0,25.0,5.0,25.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,6.0,9.0,8.0,9.0,8.0,8.0,8.0,0,0,4.0,1.0,8.0,3.0,8.0,3.0,10.0,2.0,7.0,2.0,10.0,1.0,4.0,1.0,4.0,1.0,0.0,2.0
"(542, 528)",2,-0.59,0,0,4.0,3.0,5.0,11.0,1,1.0,7.0,8.0,1.0,7.0,8805.0,10029.0,2.0,2.0,5.0,6.0,3.0,1.0,7.0,11.0,88.0,133.0,4.0,5.0,7.0,8.0,6.0,4.0,10.0,2.0,9.0,2.0,8.0,2.0,1.0,8.0,8.0,6.0,8.0,2.0,9.0,2.0,8.0,2.0,8.0,3.0,9.0,7.0,9.0,3.0,8.0,3.0,9.0,2.0,6.0,2.0,8.0,4.0,25.0,40.0,15.0,10.0,20.0,30.0,20.0,10.0,10.0,10.0,10.0,,30.0,55.0,20.0,5.0,10.0,10.0,20.0,10.0,5.0,10.0,15.0,10.0,8.0,9.0,9.0,6.0,8.0,8.0,8.0,8.0,9.0,8.0,1,0,5.0,1.0,6.0,2.0,7.0,3.0,6.0,2.0,7.0,2.0,8.0,1.0,7.0,1.0,6.0,1.0,0.0,2.0
"(543, 528)",2,-0.09,0,0,4.0,3.0,5.0,11.0,1,1.0,9.0,8.0,6.0,7.0,95831.0,10029.0,1.0,2.0,7.0,6.0,2.0,1.0,5.0,11.0,182.0,133.0,8.0,5.0,8.0,8.0,5.0,4.0,8.0,2.0,8.0,2.0,5.0,2.0,5.0,8.0,9.0,6.0,8.0,2.0,8.0,2.0,8.0,2.0,6.0,3.0,8.0,7.0,8.0,3.0,8.0,3.0,8.0,2.0,3.0,2.0,8.0,4.0,20.0,40.0,16.0,10.0,16.0,30.0,17.0,10.0,16.0,10.0,15.0,,20.0,55.0,16.0,5.0,16.0,10.0,17.0,10.0,16.0,10.0,15.0,10.0,7.0,9.0,9.0,6.0,9.0,8.0,8.0,8.0,9.0,8.0,0,0,5.0,1.0,8.0,3.0,8.0,5.0,5.0,3.0,8.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0
